time/steps,time/epochs,time/steps_per_second,time/dataset,time/preprocess,time/train_step,train/outer_loss,train/pre_adapt_support_accuracy,train/post_adapt_support_accuracy,train/post_adapt_query_accuracy,train/gripper_goal_distance,valid/outer_loss,valid/pre_adapt_support_accuracy,valid/post_adapt_support_accuracy,valid/post_adapt_query_accuracy,valid/gripper_goal_distance,step
31000,1291,2.821926597011262,0.002181529998779297,0.0075997114181518555,0.37887823581695557,1.68864306807518,0.4548697928339243,0.8166666677594185,0.7236979165673256,0.15201618,1.6307891011238098,0.4515624985098839,0.820833332836628,0.7364583373069763,0.15747747,31000
32000,1333,2.7722250820425627,0.002279520034790039,0.006491303443908691,0.36479127407073975,1.676403762102127,0.456354166418314,0.8220312489569187,0.7229427076876164,0.14910056,1.6404832601547241,0.4476562514901161,0.841666667163372,0.7450520843267441,0.16382068,32000
33000,1375,2.8542914168940055,0.0022574663162231445,0.007894515991210938,0.3841710090637207,1.6659194135665893,0.45348958410322665,0.8184375011920929,0.7297656263411045,0.14723197,1.629187273979187,0.45156249925494196,0.8302083313465118,0.7315104156732559,0.13371041,33000
34000,1416,2.7695085553585495,0.0022450685501098633,0.006969928741455078,0.3560309410095215,1.6629865610599517,0.45348958373069764,0.8203385412693024,0.7311979153752327,0.16119611,1.6498791813850402,0.4546874985098839,0.8388020828366279,0.7171874955296517,0.15610029,34000
35000,1458,2.873688339256238,0.002187490463256836,0.008406877517700195,0.34930264949798584,1.7144731569290161,0.4546614574640989,0.8175781252980232,0.719322917163372,0.14177327,1.6066601514816283,0.45312499850988386,0.8265625,0.7489583313465118,0.1371436,35000
36000,1500,2.827132037738385,0.0029189586639404297,0.007981061935424805,0.3599240779876709,1.6813412177562714,0.45440104268491266,0.8194270826876163,0.7253645843267441,0.15652002,1.550292682647705,0.4583333358168602,0.8320312514901161,0.7544270798563957,0.16276577,36000
37000,1541,2.8810709696407066,0.002196073532104492,0.007253408432006836,0.34547650814056396,1.666601492166519,0.4560156248509884,0.8124999997019767,0.729322917163372,0.15262777,1.6628304958343505,0.45078125,0.8278645887970925,0.7354166626930236,0.15233792,37000
38000,1583,2.8589282188719687,0.002523064613342285,0.007245421409606934,0.35567498207092285,1.6707966363430022,0.45481770947575567,0.815052083581686,0.7269531261920928,0.14165217,1.636302387714386,0.4601562529802322,0.8231770873069764,0.7268229112029075,0.17506836,38000
39000,1625,2.838196201393712,0.002283930778503418,0.0063211917877197266,0.3607673645019531,1.658321249485016,0.45294270902872086,0.8153906251490116,0.7284375000745058,0.16431364,1.5884901642799378,0.45104166865348816,0.8341145843267441,0.7572916612029076,0.14453718,39000
40000,1666,2.8885411428021466,0.002925395965576172,0.007184028625488281,0.3467975854873657,1.671471266746521,0.4542708336561918,0.8173177073895931,0.7290364587306977,0.14745581,1.5680143356323242,0.4617187477648258,0.8270833298563958,0.7640624985098838,0.13077314,40000
41000,1708,2.72461463414894,0.002190113067626953,0.007548332214355469,0.3504641056060791,1.6842241740226747,0.45351562559604647,0.818489582836628,0.7233854178339243,0.15577443,1.5761893749237061,0.46067708134651186,0.8307291671633721,0.7434895858168602,0.15151301,41000
42000,1750,2.913321694782976,0.0022935867309570312,0.007816076278686523,0.33461546897888184,1.7162025463581085,0.4538541668653488,0.8192187502980233,0.7178645826131106,0.15106732,1.5967124104499817,0.45026041716337206,0.8421875044703484,0.7429687485098839,0.14756854,42000
43000,1791,2.8597612220634483,0.002915501594543457,0.006443381309509277,0.34176313877105713,1.6883831691741944,0.45299479261040687,0.8192187502980233,0.7249739573895931,0.15904513,1.6318997502326966,0.458854167163372,0.8255208283662796,0.7507812529802322,0.18745832,43000
44000,1833,2.8015143752757146,0.0022460222244262695,0.0072209835052490234,0.3414701223373413,1.7117277681827545,0.45419270902872083,0.8210937495529652,0.7175260423123837,0.15794897,1.6880050301551819,0.44609374850988387,0.8307291671633721,0.734114582836628,0.11742787,44000
45000,1875,2.8029579822677975,0.002234816551208496,0.008116841316223145,0.33961355686187744,1.683244057893753,0.45690104223787786,0.8210416670143604,0.7225520837306977,0.15777186,1.6106325149536134,0.4481770843267441,0.8393229141831398,0.7393229126930236,0.17475142,45000
46000,1916,2.841374863184066,0.0024595260620117188,0.008219480514526367,0.3562440872192383,1.6918475830554962,0.45625000111758707,0.8190364582836628,0.7255729163438082,0.14566542,1.634641206264496,0.4625,0.8364583387970924,0.741927084326744,0.15806702,46000
47000,1958,2.8362342986014752,0.0022176504135131836,0.009936928749084473,0.3829615116119385,1.6819458210468292,0.45513020873069765,0.8195572905242443,0.7267187508195638,0.15665226,1.5784867525100708,0.4552083358168602,0.8320312470197677,0.7528645813465118,0.14673385,47000
48000,2000,2.8588316831752003,0.0022954940795898438,0.008589029312133789,0.3617069721221924,1.6762254083156585,0.45421875059604644,0.817239584326744,0.726276041418314,0.16191478,1.608018684387207,0.45572916641831396,0.8375,0.749739582836628,0.15100707,48000
49000,2041,2.8209133030184477,0.002199530601501465,0.005995035171508789,0.34962308406829834,1.6727176225185394,0.45403645917773244,0.8172135403752327,0.7288281258195639,0.13582027,1.645656156539917,0.4484375022351742,0.8210937470197678,0.7411458343267441,0.15915199,49000
50000,2083,2.7968660833016257,0.00229036808013916,0.008336544036865234,0.33808398246765137,1.6834445595741272,0.45414062552154066,0.8203385418653488,0.7247656258940697,0.15153359,1.6084329962730408,0.4523437485098839,0.8315104156732559,0.7304687514901161,0.18697226,50000
51000,2125,2.7917665496193216,0.0022797584533691406,0.007192134857177734,0.34171783924102783,1.6952781945466995,0.45502604253590107,0.8239843755960464,0.7191406235098838,0.14082843,1.5971557259559632,0.45729166716337205,0.8335937529802322,0.7502604149281978,0.1343129,51000
52000,2166,2.8062885612989272,0.002187490463256836,0.008646011352539062,0.35836756229400635,1.6841408860683442,0.4528906258940697,0.8196614599227905,0.7266406254470348,0.15065603,1.580125379562378,0.4585937485098839,0.8307291656732559,0.7492187485098839,0.12620282,52000
53000,2208,2.791089353756061,0.0025763511657714844,0.00805354118347168,0.34410154819488525,1.669258818626404,0.4538802095502615,0.8192708338797092,0.7261718729138374,0.15461975,1.603788149356842,0.45286458283662795,0.8359375,0.7552083298563957,0.1289241,53000
54000,2250,2.8212080112895026,0.0025663375854492188,0.008038520812988281,0.34499311447143555,1.6661189699172974,0.452265625,0.8225520843267441,0.7276822911202907,0.15565456,1.6535440683364868,0.45364583283662796,0.8197916686534882,0.7294270843267441,0.13591222,54000
55000,2291,2.8287017912686596,0.00273740291595459,0.007624626159667969,0.3409949541091919,1.6759365594387055,0.4527083342522383,0.8158854165673256,0.7252343743294477,0.15329966,1.5937585592269898,0.45989583283662794,0.8307291701436043,0.741927082836628,0.16108531,55000
56000,2333,2.7943154791359075,0.0022715330123901367,0.00790250301361084,0.3596395254135132,1.6653149354457855,0.4540625000745058,0.8219531245529652,0.725390622317791,0.16924123,1.5885967135429382,0.451302083581686,0.8388020828366279,0.7559895813465118,0.15621765,56000
57000,2375,2.8222027171953177,0.0022810697555541992,0.006945610046386719,0.3542369604110718,1.6777998697757721,0.4545833332836628,0.8199479147791863,0.7283593751490116,0.15978715,1.5749000906944275,0.4575520813465118,0.82265625,0.7510416701436042,0.1389302,57000
58000,2416,2.8307326034680442,0.0039789676666259766,0.007060527801513672,0.356579065322876,1.6706440794467925,0.45398437544703485,0.8242968748509883,0.7224479165673255,0.15650192,1.6048391938209534,0.45546874925494196,0.832291665673256,0.7486979126930237,0.14046541,58000
59000,2458,2.7891883414472396,0.0027178525924682617,0.007389187812805176,0.34237849712371826,1.6938762652873993,0.454791666790843,0.8166666662693024,0.7179427095502615,0.15668258,1.6134634852409362,0.45625,0.8346354156732559,0.740625,0.14960217,59000
60000,2500,2.915618914547179,0.0030344724655151367,0.0075119733810424805,0.37558603286743164,1.688926043510437,0.45528645895421505,0.8165885421633721,0.7206510424613952,0.14753467,1.6265493631362915,0.453125,0.8375000029802322,0.740625,0.14812823,60000
61000,2541,2.8474665175717973,0.003340601921081543,0.008359432220458984,0.3465883731842041,1.6755553007125854,0.45549479208886623,0.8202604168653488,0.7278385415673256,0.1455362,1.6483588814735413,0.4533854193985462,0.8367187529802322,0.74453125,0.12952688,61000
62000,2583,2.893989131726397,0.00331270694732666,0.007617950439453125,0.346096396446228,1.6784942531585694,0.4576041667163372,0.8186197911202907,0.7255208341777325,0.15951653,1.696900486946106,0.4458333358168602,0.8427083328366279,0.7122395843267441,0.14283219,62000
63000,2625,2.886301095301466,0.0022802352905273438,0.005864977836608887,0.3381134271621704,1.6556263256072998,0.4541927085071802,0.8155468755960464,0.7298697911202907,0.16080333,1.656985628604889,0.44713541865348816,0.831770832836628,0.7390624992549419,0.12729265,63000
64000,2666,2.865038736764962,0.0022389888763427734,0.008031010627746582,0.339871883392334,1.6926401710510255,0.4508072924613953,0.8198177099227906,0.7210677087306976,0.16000405,1.6195315361022948,0.453125,0.8338541656732559,0.7421874985098839,0.17327991,64000
65000,2708,2.8838067758758155,0.0029529333114624023,0.007742166519165039,0.35905539989471436,1.6644068109989165,0.4508854176104069,0.8218749989569187,0.7295833331346512,0.14749458,1.597456967830658,0.4552083320915699,0.8388020828366279,0.750520832836628,0.121572055,65000
66000,2750,2.909051826939054,0.0022629499435424805,0.006742596626281738,0.3455054759979248,1.6787608361244202,0.4557291679084301,0.814374999254942,0.7284895842522383,0.15405397,1.6182516098022461,0.4486979186534882,0.8359374955296517,0.742187499254942,0.16443498,66000
67000,2791,2.8076993532082484,0.0027685165405273438,0.006683230400085449,0.3591357469558716,1.6785750699043274,0.45458333477377894,0.8242187505960464,0.724739582464099,0.16048037,1.6832941174507141,0.45781249850988387,0.8276041626930237,0.730208332836628,0.2031199,67000
68000,2833,2.877208752775818,0.00226747989654541,0.007988929748535156,0.3579559326171875,1.698474487066269,0.45289062567055227,0.8185156248509884,0.7163281241804361,0.1528624,1.664080798625946,0.45989583134651185,0.8304687425494194,0.7315104156732559,0.18926437,68000
69000,2875,2.8965687347032167,0.0022614002227783203,0.006133675575256348,0.3492676019668579,1.6527158164978026,0.45578125134110453,0.8140104159712791,0.7333333341777325,0.15835509,1.5571545600891112,0.44661458358168604,0.8346354186534881,0.7544270858168602,0.16468892,69000
70000,2916,2.9140800406835563,0.002813577651977539,0.0072329044342041016,0.3412824869155884,1.6537034654617309,0.4545572920143604,0.8158593748509884,0.7290624997019768,0.15196912,1.6319398880004883,0.45937500074505805,0.8276041626930237,0.7343749940395355,0.1975526,70000
71000,2958,2.896467540116914,0.002193450927734375,0.007248044013977051,0.3293735980987549,1.680308403968811,0.4555208331346512,0.8153125028312206,0.7245312494784594,0.15317373,1.6721349477767944,0.4434895858168602,0.8351562544703484,0.728645832836628,0.17175691,71000
72000,3000,2.886535684795201,0.0022559165954589844,0.00684511661529541,0.3569810390472412,1.6856131041049958,0.45434895880520343,0.8195572930574417,0.7226041655242443,0.14935195,1.6238139033317567,0.45572916492819787,0.8341145843267441,0.7437499970197677,0.17720246,72000
73000,3041,2.8554646565289405,0.002174973487854004,0.006031036376953125,0.3461649417877197,1.666911599636078,0.4546093763411045,0.8160937504470348,0.7276302083581686,0.15317029,1.592801558971405,0.44713541567325593,0.8270833373069764,0.7481770843267441,0.12310438,73000
74000,3083,2.87269209634963,0.002551436424255371,0.006208539009094238,0.32772040367126465,1.6739294803142548,0.4565104167163372,0.8133593739569187,0.725338541790843,0.15003487,1.6638839602470399,0.4539062514901161,0.8247395843267441,0.73359375,0.11161564,74000
75000,3125,2.901477336383118,0.0022810697555541992,0.007174015045166016,0.34718942642211914,1.6676190102100372,0.4553645844012499,0.8178906235098838,0.7287760417163373,0.15702407,1.5541642427444458,0.4546875,0.820833332836628,0.76328125,0.17623025,75000
76000,3166,2.893088816576261,0.002194523811340332,0.007509469985961914,0.33218443393707275,1.6934816610813141,0.45460937559604647,0.8224479159712792,0.7226302097737789,0.15603085,1.6449776768684388,0.45572916641831396,0.8200520858168602,0.7346354141831398,0.13508737,76000
77000,3208,2.8653392531660864,0.003139972686767578,0.007532954216003418,0.35437750816345215,1.670292922258377,0.4545833336561918,0.8240885415673256,0.7252604157477617,0.15920459,1.5544961452484132,0.4500000007450581,0.8359375,0.7572916701436043,0.12328704,77000
78000,3250,2.8838366367061607,0.0029834508895874023,0.0069245100021362305,0.3443869352340698,1.6725952732563019,0.4555989584326744,0.8164062505960464,0.7245052091032267,0.15876505,1.6215304613113404,0.4619791679084301,0.832291667163372,0.7505208343267441,0.15768111,78000
79000,3291,2.817346381703622,0.0029555559158325195,0.007872343063354492,0.3466377258300781,1.6823300576210023,0.4537500005960464,0.8226822926104069,0.7241145834326744,0.1573914,1.6243284344673157,0.45572916716337203,0.8328125014901161,0.749739584326744,0.16477776,79000
80000,3333,2.9414121237468285,0.002187490463256836,0.008089423179626465,0.3487231731414795,1.6767975389957428,0.45515625141561034,0.8202864567935467,0.7268750002980232,0.16684109,1.5957756638526917,0.44739583507180214,0.8544270858168602,0.7450520858168602,0.124533154,80000
81000,3375,2.9031654225582555,0.0023158788681030273,0.006212592124938965,0.32882606983184814,1.6843001902103425,0.4553906263411045,0.8204427082836628,0.722369791418314,0.16017844,1.7209150671958924,0.4533854179084301,0.8393229141831398,0.7403645813465118,0.11125703,81000
82000,3416,2.8315084816502387,0.002177119255065918,0.007032871246337891,0.33405041694641113,1.6664222395420074,0.4550260430574417,0.8176562508940697,0.7259374998509884,0.16333744,1.6586153745651244,0.44973958358168603,0.8390625014901161,0.7382812514901161,0.14190607,82000
83000,3458,2.6180257181223716,0.002785921096801758,0.007766604423522949,0.36156392097473145,1.6692812418937684,0.4563020843267441,0.816796875,0.7249218741804362,0.15684634,1.6011926174163817,0.4497395843267441,0.8216145887970925,0.7481770791113377,0.14719094,83000
84000,3500,2.8370274539012734,0.0029674768447875977,0.008438467979431152,0.337127685546875,1.6880575239658355,0.4545572923123837,0.8239843752980233,0.718124999627471,0.14411534,1.6366414189338685,0.46536458358168603,0.828125,0.7382812485098839,0.13353223,84000
85000,3541,2.761966217266619,0.0022085905075073242,0.008275389671325684,0.36853742599487305,1.6689157378673554,0.45494791731238365,0.8200520831346512,0.7256250009685755,0.15246388,1.6005391001701355,0.46223958358168604,0.820572915673256,0.7421874970197677,0.18224083,85000
86000,3583,2.966639130461168,0.0023033618927001953,0.006799101829528809,0.3262439966201782,1.6741056036949158,0.45690104223787786,0.8200520822405815,0.7232552077621222,0.1367246,1.632539653778076,0.4638020843267441,0.8273437485098839,0.7197916656732559,0.16899142,86000
87000,3625,2.9388438823548766,0.0025731325149536133,0.008049964904785156,0.3331716060638428,1.6775482845306398,0.4545572926849127,0.817369791418314,0.7235156252980233,0.16021441,1.609553825855255,0.45651041716337204,0.8263020873069763,0.7528645828366279,0.15029907,87000
88000,3666,2.8990547513231593,0.0025168657302856445,0.00755465030670166,0.353035569190979,1.6770453238487244,0.451536458581686,0.8209635436534881,0.7243229176849126,0.14802775,1.5953753352165223,0.4664062522351742,0.81875,0.7489583358168602,0.15743735,88000
89000,3708,2.8352038058250306,0.002186417579650879,0.008947134017944336,0.35005342960357666,1.6782330095767974,0.45695312552154066,0.8167447923123836,0.7248958327621221,0.16362435,1.6527260303497315,0.4575520843267441,0.8257812455296516,0.7453125,0.15199544,89000
90000,3750,2.925389199390796,0.0022999048233032227,0.0084151029586792,0.3515808582305908,1.6652740192413331,0.45265625081956384,0.8221875005960464,0.7321614577621222,0.16529398,1.6033992052078248,0.4575520843267441,0.8234374940395355,0.7466145887970924,0.1265898,90000
91000,3791,2.8710813880120654,0.0022013187408447266,0.007164597511291504,0.3302938938140869,1.6758274912834168,0.4519270838052034,0.8193750008940697,0.7241406250745058,0.1496809,1.6691876530647278,0.44921875074505807,0.8315104201436043,0.7317708313465119,0.18572584,91000
92000,3833,2.7375773741961917,0.0027130842208862305,0.007328510284423828,0.36329007148742676,1.6769621276855469,0.453125000372529,0.8141927075386047,0.7237760414928198,0.15223312,1.5604328870773316,0.4562500022351742,0.8276041612029076,0.7679687514901161,0.116930366,92000
93000,3875,2.8805174479333386,0.0023734569549560547,0.0065920352935791016,0.36796045303344727,1.6642166900634765,0.45351562567055226,0.8188541673123837,0.7255208330601454,0.14826146,1.6667113542556762,0.46302083432674407,0.8411458328366279,0.7348958343267441,0.13654381,93000
94000,3916,2.835625575061587,0.0022596120834350586,0.008752942085266113,0.3374195098876953,1.6677106320858002,0.45510416723787783,0.8137239575386047,0.7285416673123837,0.16419773,1.6399346232414245,0.4598958320915699,0.8354166701436043,0.7468749985098839,0.15877792,94000
95000,3958,2.738609650935304,0.002323746681213379,0.008509278297424316,0.33355820178985596,1.685417071580887,0.4529687508195639,0.8204427087306976,0.7218489579111338,0.15236628,1.7024459958076477,0.45572916716337203,0.8330729171633721,0.7330729171633721,0.14291964,95000
96000,4000,2.688562017601472,0.0022350549697875977,0.007683873176574707,0.35794103145599365,1.6628814673423766,0.4538802095502615,0.8193749988079071,0.7257031244039536,0.1445998,1.6565486907958984,0.4546875014901161,0.8406249970197678,0.7289062514901161,0.11178823,96000
97000,4041,2.867030691198313,0.0021990537643432617,0.008937478065490723,0.3335314989089966,1.6865641057491303,0.455026041418314,0.8238281264901162,0.720651041790843,0.15263037,1.6007261395454406,0.45937500074505805,0.8382812455296517,0.751822917163372,0.17668037,97000
98000,4083,2.863818001538716,0.002219557762145996,0.00860738754272461,0.3392380475997925,1.6701116287708282,0.45778645895421505,0.816041667163372,0.7247395820170641,0.1461816,1.5758429646492005,0.44921875223517416,0.8333333298563957,0.7460937514901161,0.122584306,98000
99000,4125,2.89721229287461,0.0022274255752563477,0.007698535919189453,0.3499031066894531,1.6719462478160858,0.45500000059604645,0.8161718752980233,0.7243489573895932,0.16335006,1.6272584557533265,0.4575520843267441,0.8320312514901161,0.7333333291113376,0.1146122,99000
100000,4166,3.044777068964625,0.0031805038452148438,0.008031010627746582,0.3424485921859741,1.684907363653183,0.4548177094012499,0.8139062502980232,0.7210677082836628,0.17263556,1.6075935125350953,0.45625,0.8372395828366279,0.7552083343267441,0.1405389,100000
101000,4208,3.123605594390679,0.002762436866760254,0.007108092308044434,0.31824004650115967,1.672126098871231,0.45523437559604646,0.8161718754470348,0.72765625,0.15246247,1.626596999168396,0.4533854179084301,0.8307291686534881,0.734375,0.15476635,101000
102000,4250,2.8156137707931332,0.002211451530456543,0.006904006004333496,0.3215370178222656,1.6696662032604217,0.45286458387970924,0.8170833337306976,0.727786458209157,0.16065073,1.604843556880951,0.44791666865348817,0.83671875,0.7481770843267441,0.15058377,102000
103000,4291,2.8004060013972705,0.002202630043029785,0.0053708553314208984,0.34274113178253174,1.6613995397090913,0.4574739585071802,0.8166145837306976,0.7304947922378778,0.15440086,1.6642664551734925,0.4596354179084301,0.8343749985098838,0.7317708343267441,0.12352946,103000
104000,4333,2.583908884940544,0.002053976058959961,0.005677580833435059,0.3386688232421875,1.6593333220481872,0.45643229253590106,0.8164843751490116,0.7293489584326744,0.15259637,1.5894654154777528,0.4578125014901161,0.83203125,0.7385416612029075,0.12522092,104000
105000,4375,2.9589312612627356,0.002750396728515625,0.005260109901428223,0.31589841842651367,1.6692185044288634,0.45492187574505805,0.8173958331346511,0.7254687499254941,0.15147547,1.602175736427307,0.453125,0.8265624955296517,0.7567708343267441,0.20609426,105000
106000,4416,2.8766610939341257,0.002223968505859375,0.005835175514221191,0.3284282684326172,1.6595424926280975,0.4574218764901161,0.8165625001490117,0.7309114581346512,0.14446445,1.5717504382133485,0.46484375,0.8380208343267441,0.745833334326744,0.16821988,106000
